id,full_name,display_name,slug,lnb_url,photo_url,birth_date,position,naturality,height_cm,weight_kg,profile_jersey_number,first_seen_season_id,last_seen_season_id,scrape_status,needs_manual_review,source_url
84,Guilherme Frantz Teichmann,Teichmann,guilherme-frantz-teichmann,https://lnb.com.br/atletas/guilherme-frantz-teichmann/,https://lnb.com.br/wp-content/uploads/2016/10/Guilherme-Teichmann-400x400.png,1983-09-03,Pivô,Concórdia (SC),203,97,11,1,15,success,0,https://lnb.com.br/atletas/guilherme-frantz-teichmann/
85,Guilherme Pereira Deodato,Gui,guilherme-pereira-deodato,https://lnb.com.br/atletas/guilherme-pereira-deodato/,https://lnb.com.br/wp-content/uploads/2016/10/1-Gui-Deodato-1-400x400.png,1991-06-02,Ala,Bauru (SP),196,90,1,1,18,success,0,https://lnb.com.br/atletas/guilherme-pereira-deodato/
86,Guilherme Santos Hubner,Hubner,guilherme-santos-hubner,https://lnb.com.br/atletas/guilherme-santos-hubner/,https://lnb.com.br/wp-content/uploads/2016/10/77-HUBNER-400x400.png,1987-04-28,Pivô,Belo Horizonte (MG),210,125,77,1,17,success,0,https://lnb.com.br/atletas/guilherme-santos-hubner/
87,Guilherme Schneider,Schneider,guilherme-schneider,https://lnb.com.br/atletas/guilherme-schneider/,https://lnb.com.br/wp-content/uploads/2018/11/13-6-400x367.png,1986-10-17,Ala,Novo Hamburgo (RS),191,92,18,1,13,success,0,https://lnb.com.br/atletas/guilherme-schneider/
88,Gustavo NBB 08 Saldanha,Gustavo,gustavo-nbb-08-saldanha,https://lnb.com.br/atletas/gustavo-nbb-08-saldanha/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,----------,Armador,,0,,1007,1,1,success,0,https://lnb.com.br/atletas/gustavo-nbb-08-saldanha/
89,Gustavo Santos Pereira Lima,Gustavinho,gustavo-santos-pereira-lima,https://lnb.com.br/atletas/gustavo-santos-pereira-lima/,https://lnb.com.br/wp-content/uploads/2018/11/10-3-400x350.png,1985-07-05,Armador,São Paulo (SP),178,80,10,1,11,success,0,https://lnb.com.br/atletas/gustavo-santos-pereira-lima/
90,Hélio Rubens Garcia Filho,Helinho,helio-rubens-garcia-filho,https://lnb.com.br/atletas/h%c3%a9lio-rubens-garcia-filho/,https://lnb.com.br/wp-content/uploads/2015/01/10-Helinho-Rosto.png,1975-05-12,Armador,Franca (SP),183,,10,1,7,success,0,https://lnb.com.br/atletas/h%c3%a9lio-rubens-garcia-filho/
91,Hélio Vitor Luiz da Costa Lima,Hélio,helio-vitor-luiz-da-costa-lima,https://lnb.com.br/atletas/h%c3%a9lio-vitor-luiz-da-costa-lima/,https://lnb.com.br/wp-content/uploads/2018/11/5-5-400x367.png,1981-11-14,Armador,Rio de Janeiro (RJ),187,92,5,1,11,success,0,https://lnb.com.br/atletas/h%c3%a9lio-vitor-luiz-da-costa-lima/
92,Henrique Miguel Nunes,Henrique,henrique-miguel-nunes,https://lnb.com.br/atletas/henrique-miguel-nunes/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1988-08-06,Armador,,0,,23,1,3,success,0,https://lnb.com.br/atletas/henrique-miguel-nunes/
93,Henrique Nogueira Hernandes,Henrique,henrique-nogueira-hernandes,https://lnb.com.br/atletas/henrique-nogueira-hernandes/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1992-01-09,Ala/Pivô,,193,,92,1,3,success,0,https://lnb.com.br/atletas/henrique-nogueira-hernandes/
94,Ian,Ian,ian,https://lnb.com.br/atletas/ian/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1990-03-14,Ala/Pivô,,192,,994,1,1,success,0,https://lnb.com.br/atletas/ian/
95,Icaro Parisotto,Parisotto,icaro-parisotto,https://lnb.com.br/atletas/icaro-parisotto/,https://lnb.com.br/wp-content/uploads/2016/10/Icaro-Parisotto-400x400.png,1992-08-23,Ala/Armador,,185,82,7,1,14,success,0,https://lnb.com.br/atletas/icaro-parisotto/
96,Ildes Henrique Dos Santos,Ildes,ildes-henrique-dos-santos,https://lnb.com.br/atletas/ildes-henrique-dos-santos/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1980-09-11,Armador,,0,,41,1,1,success,0,https://lnb.com.br/atletas/ildes-henrique-dos-santos/
97,Isaac Rafael Gonçalves,Isaac,isaac-rafael-goncalves,https://lnb.com.br/atletas/isaac-rafael-gon%c3%a7alves/,https://lnb.com.br/wp-content/uploads/2016/10/CabeçãoSite_0009_7-Isaac-400x379.png,1990-07-02,Ala,São Paulo (SP),195,97,7,1,18,success,0,https://lnb.com.br/atletas/isaac-rafael-gon%c3%a7alves/
98,Jefferson Campos,Jefferson,jefferson-campos,https://lnb.com.br/atletas/jefferson-campos/,https://lnb.com.br/wp-content/uploads/2016/10/JEFFERSON-CAMPO-400x394.png,1991-02-09,Ala/Armador,Guarulhos (SP),186,88,0,1,13,success,0,https://lnb.com.br/atletas/jefferson-campos/
99,Jefferson de Souza Sobral,J. Sobral,jefferson-de-souza-sobral,https://lnb.com.br/atletas/jefferson-de-souza-sobral/,https://lnb.com.br/wp-content/uploads/2016/11/JeffersonSobral.png,1980-04-04,Pivô,Santo André (SP),203,95,7,1,9,success,0,https://lnb.com.br/atletas/jefferson-de-souza-sobral/
100,Jefferson William Andrade da Silva Antônio,Jefferson,jefferson-william-andrade-da-silva-antonio,https://lnb.com.br/atletas/jefferson-william-andrade-da-silva-antonio/,https://lnb.com.br/wp-content/uploads/2016/10/Jefferson-2-400x400.png,1983-03-29,Ala/Pivô,São Paulo (SP),206,100,10,1,15,success,0,https://lnb.com.br/atletas/jefferson-william-andrade-da-silva-antonio/
101,Jimmy Dreher de Oliveira,Jimmy,jimmy-dreher-de-oliveira,https://lnb.com.br/atletas/jimmy-dreher-de-oliveira/,https://lnb.com.br/wp-content/uploads/2016/10/CabeçãoSite_0002_18-Jimmy-400x400.png,1990-04-11,Ala/Armador,Florianópolis (SC),190,92,18,1,18,success,0,https://lnb.com.br/atletas/jimmy-dreher-de-oliveira/
102,João Gabriel Abreu Fidélis,João,joao-gabriel-abreu-fidelis,https://lnb.com.br/atletas/jo%c3%a3o-gabriel-abreu-fid%c3%a9lis/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1987-01-08,Ala,,188,,23,1,3,success,0,https://lnb.com.br/atletas/jo%c3%a3o-gabriel-abreu-fid%c3%a9lis/
103,João Vicente Guerra Alves,João,joao-vicente-guerra-alves,https://lnb.com.br/atletas/jo%c3%a3o-vicente-guerra-alves/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1989-02-04,Ala/Pivô,,175,,171,1,2,success,0,https://lnb.com.br/atletas/jo%c3%a3o-vicente-guerra-alves/
104,João Victor Chaves Ramalho,João Victor,joao-victor-chaves-ramalho,https://lnb.com.br/atletas/jo%c3%a3o-victor-chaves-ramalho/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1984-08-08,Pivô,,200,,55,1,3,success,0,https://lnb.com.br/atletas/jo%c3%a3o-victor-chaves-ramalho/
105,Johnnie Nascimento S. Reis,Johnnie,johnnie-nascimento-s-reis,https://lnb.com.br/atletas/johnnie-nascimento-s-reis/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1991-04-15,Ala,,185,,5,1,1,success,0,https://lnb.com.br/atletas/johnnie-nascimento-s-reis/
106,Jorge Luis Amaral Seraphim,Jorginho,jorge-luis-amaral-seraphim,https://lnb.com.br/atletas/jorge-luis-amaral-seraphim/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1980-02-08,Armador,,0,,14,1,1,success,0,https://lnb.com.br/atletas/jorge-luis-amaral-seraphim/
107,José Anibal Arantes Limonta Silva,Zezinho,jose-anibal-arantes-limonta-silva,https://lnb.com.br/atletas/jos%c3%a9-anibal-arantes-limonta-silva/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1988-03-16,Armador,Ituverava (SP),184,,14,1,4,success,0,https://lnb.com.br/atletas/jos%c3%a9-anibal-arantes-limonta-silva/
108,José Estevam Ferreira Junior,Estevão,jose-estevam-ferreira-junior,https://lnb.com.br/atletas/jos%c3%a9-estevam-ferreira-junior/,https://lnb.com.br/wp-content/uploads/2016/03/Estevão.png,1978-07-24,Pivô,Sete Lagoas (MG),211,,7,1,7,success,0,https://lnb.com.br/atletas/jos%c3%a9-estevam-ferreira-junior/
109,Jose Roberto Nardi Duarte,Jose,jose-roberto-nardi-duarte,https://lnb.com.br/atletas/jose-roberto-nardi-duarte/,,,,,,,,1,18,success,0,https://lnb.com.br/atletas/jose-roberto-nardi-duarte/
110,Joseph Delano Shipp Iii,Shipp,joseph-delano-shipp-iii,https://lnb.com.br/atletas/joseph-delano-shipp-iii/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1981-02-25,Ala/Pivô,,0,,8,1,3,success,0,https://lnb.com.br/atletas/joseph-delano-shipp-iii/
111,Julio Cesar De Toledo,Julio,julio-cesar-de-toledo,https://lnb.com.br/atletas/julio-cesar-de-toledo/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1985-11-27,Ala/Pivô,,0,,15,1,2,success,0,https://lnb.com.br/atletas/julio-cesar-de-toledo/
112,Júlio César Pereira Correa,Júlio,julio-cesar-pereira-correa,https://lnb.com.br/atletas/j%c3%balio-c%c3%a9sar-pereira-correa/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1986-09-14,Armador,,0,,15,1,1,success,0,https://lnb.com.br/atletas/j%c3%balio-c%c3%a9sar-pereira-correa/
113,Larry James Taylor Junior,Larry,larry-james-taylor-jr,https://lnb.com.br/atletas/larry-james-taylor-jr/,https://lnb.com.br/wp-content/uploads/2016/10/LARRY-2-400x400.png,1980-10-03,Ala/Armador,Chicago (EUA),182,88,4,1,17,success,0,https://lnb.com.br/atletas/larry-james-taylor-jr/
114,Leandro Da Cruz Silva,Leandro Silva,leandro-da-cruz-silva,https://lnb.com.br/atletas/leandro-da-cruz-silva/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1981-05-15,Ala/Pivô,Dracena (SP),203,,10,1,5,success,0,https://lnb.com.br/atletas/leandro-da-cruz-silva/
115,Leandro Sedenir Buboltz,Buboltz,leandro-sedenir-buboltz,https://lnb.com.br/atletas/leandro-sedenir-buboltz/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1983-08-19,Ala/Armador,Santa Cruz (RS),200,,13,1,2,success,0,https://lnb.com.br/atletas/leandro-sedenir-buboltz/
116,Leonardo De Oliveira Gomes,Leo Gomes,leonardo-de-oliveira-gomes,https://lnb.com.br/atletas/leonardo-de-oliveira-gomes/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1974-05-14,Armador,,0,,30,1,1,success,0,https://lnb.com.br/atletas/leonardo-de-oliveira-gomes/
117,Leonardo Di Pacce Dos Santos,Morro,leonardo-di-pacce-dos-santos,https://lnb.com.br/atletas/leonardo-di-pacce-dos-santos/,https://lnb.com.br/wp-content/uploads/2015/10/Morro1.png,1984-10-06,Pivô,Santo André (SP),,,8,1,8,success,0,https://lnb.com.br/atletas/leonardo-di-pacce-dos-santos/
118,Leonardo Gregório Aparecido do Amaral,Leonardo,leonardo-gregorio-aparecido-do-amaral,https://lnb.com.br/atletas/leonardo-greg%c3%b3rio-aparecido-do-amaral/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1994-01-20,Ala,,198,,19,1,1,success,0,https://lnb.com.br/atletas/leonardo-greg%c3%b3rio-aparecido-do-amaral/
119,Lucas Daniel Tischer,Tischer,lucas-daniel-tischer,https://lnb.com.br/atletas/lucas-daniel-tischer/,https://lnb.com.br/wp-content/uploads/2015/02/99-Lucas-Tischer-Rosto.png,1983-03-29,Pivô,Marechal Rondon (PR),208,,16,1,7,success,0,https://lnb.com.br/atletas/lucas-daniel-tischer/
120,Lucas Moura Costa,Lucão,lucas-moura-costa,https://lnb.com.br/atletas/lucas-moura-costa/,https://lnb.com.br/wp-content/uploads/2015/08/7-Lucas.png,1997-04-16,Ala,São Paulo (SP),186,,7,1,2,success,0,https://lnb.com.br/atletas/lucas-moura-costa/
121,Lucas Santos Ferreira de Paulo,Lucas,lucas-santos-ferreira-de-paulo,https://lnb.com.br/atletas/lucas-santos-ferreira-de-paulo/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1987-02-17,Ala/Pivô,,198,,9,1,1,success,0,https://lnb.com.br/atletas/lucas-santos-ferreira-de-paulo/
122,Luis Fernando da Silva,Luisinho,luis-fernando-da-silva,https://lnb.com.br/atletas/luis-fernando-da-silva/,https://lnb.com.br/wp-content/uploads/2016/11/Luisinho.png,1978-12-03,Ala/Armador,Santa Cruz do Sul (RS),183,84,21,1,9,success,0,https://lnb.com.br/atletas/luis-fernando-da-silva/
123,Luis Fernando de Souza,L. Fernando,luis-fernando-de-souza,https://lnb.com.br/atletas/luis-fernando-de-souza/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1978-01-05,Ala/Armador,,210,,55,1,2,success,0,https://lnb.com.br/atletas/luis-fernando-de-souza/
124,Luis Fernando Pascotti,Luis Fernando,luis-fernando-pascotti,https://lnb.com.br/atletas/luis-fernando-pascotti/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1990-09-11,Pivô,,0,,8,1,3,success,0,https://lnb.com.br/atletas/luis-fernando-pascotti/
125,Luiz Felipe Campos Lemes,Luiz Felipe,luiz-felipe-campos-lemes,https://lnb.com.br/atletas/luiz-felipe-campos-lemes/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1980-10-06,Ala/Armador,São Paulo (SP),190,,9,1,6,success,0,https://lnb.com.br/atletas/luiz-felipe-campos-lemes/
126,Luiz Felipe Elizeu Mendes Ribeiro,Felipe,luiz-felipe-elizeu-mendes-ribeiro,https://lnb.com.br/atletas/luiz-felipe-elizeu-mendes-ribeiro/,https://lnb.com.br/wp-content/uploads/2016/10/33-5-400x394.png,1979-08-20,Ala/Pivô,Santa Rita do Sapucaí (MG),203,100,33,1,14,success,0,https://lnb.com.br/atletas/luiz-felipe-elizeu-mendes-ribeiro/
127,Luiz Felipe Faria Azevedo Filho,Felipinho,luiz-felipe-faria-azevedo-filho,https://lnb.com.br/atletas/luiz-felipe-faria-azevedo-filho/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1986-01-22,Ala,São Paulo (SP),190,,19,1,3,success,0,https://lnb.com.br/atletas/luiz-felipe-faria-azevedo-filho/
128,Luiz Gabriel Penna,Luga,luiz-gabriel-penna,https://lnb.com.br/atletas/luiz-gabriel-penna/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1988-01-04,Armador,,0,,31,1,1,success,0,https://lnb.com.br/atletas/luiz-gabriel-penna/
129,Manuil Egídio Leal De Souza,Manuil,manuil-egidio-leal-de-souza,https://lnb.com.br/atletas/manuil-eg%c3%addio-leal-de-souza/,https://lnb.com.br/wp-content/uploads/2014/03/20-Manuil-Rosto.png,1979-08-26,Pivô,,213,,20,1,4,success,0,https://lnb.com.br/atletas/manuil-eg%c3%addio-leal-de-souza/
130,Marcellus Sarmento Câmara da Silva,Marcellus,marcellus-sarmento-camara-da-silva,https://lnb.com.br/atletas/marcellus-sarmento-c%c3%a2mara-da-silva/,https://lnb.com.br/wp-content/uploads/2016/11/Marcellus.png,1988-02-17,Ala,Rio de Janeiro (RJ),188,96,11,1,9,success,0,https://lnb.com.br/atletas/marcellus-sarmento-c%c3%a2mara-da-silva/
131,Marcelo Da Silva,Marcelo,marcelo-da-silva,https://lnb.com.br/atletas/marcelo-da-silva/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1985-11-18,Armador,,0,,5,1,1,success,0,https://lnb.com.br/atletas/marcelo-da-silva/
132,Marcelo Machado Pereira,Mãozão,marcelo-machado-pereira,https://lnb.com.br/atletas/marcelo-machado-pereira/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1971-12-26,Armador,,0,,55,1,1,success,0,https://lnb.com.br/atletas/marcelo-machado-pereira/
133,Marcelo Magalhães Machado,Marcelinho,marcelo-magalhaes-machado,https://lnb.com.br/atletas/marcelo-magalh%c3%a3es-machado/,https://lnb.com.br/wp-content/uploads/2016/10/4-Marcelinho.png,1975-04-12,Ala,Rio de Janeiro (RJ),200,95,4,1,10,success,0,https://lnb.com.br/atletas/marcelo-magalh%c3%a3es-machado/
134,Márcio da Silva Dornelles,Márcio,marcio-da-silva-dornelles,https://lnb.com.br/atletas/m%c3%a1rcio-da-silva-dornelles/,https://lnb.com.br/wp-content/uploads/2018/11/15-2-400x367.png,1975-12-28,Ala,Porto Alegre (RS),196,96,15,1,11,success,0,https://lnb.com.br/atletas/m%c3%a1rcio-da-silva-dornelles/
135,Márcio Faria De Azevedo,Marcio,marcio-faria-de-azevedo,https://lnb.com.br/atletas/m%c3%a1rcio-faria-de-azevedo/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1973-12-03,Armador,,0,,9,1,1,success,0,https://lnb.com.br/atletas/m%c3%a1rcio-faria-de-azevedo/
136,Marcio nbb08 BIRA,Marcio,marcio-nbb08-bira,https://lnb.com.br/atletas/marcio-nbb08-bira/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,----------,Armador,,0,,1003,1,1,success,0,https://lnb.com.br/atletas/marcio-nbb08-bira/
137,Márcio Santos Cipriano,Cipriano,marcio-santos-cipriano,https://lnb.com.br/atletas/m%c3%a1rcio-santos-cipriano/,https://lnb.com.br/wp-content/uploads/2014/01/31-Cipriano-Rosto.png,1979-06-04,Ala/Pivô,São Paulo (SP),200,,31,1,6,success,0,https://lnb.com.br/atletas/m%c3%a1rcio-santos-cipriano/
138,Marcos Vinícius Inácio,Vinicius,marcos-vinicius-inacio,https://lnb.com.br/atletas/marcos-vin%c3%adcius-in%c3%a1cio/,https://lnb.com.br/wp-content/uploads/2016/10/Vinicius-400x384.png,1984-08-10,Pivô,São Paulo (SP),205,120,11,1,12,success,0,https://lnb.com.br/atletas/marcos-vin%c3%adcius-in%c3%a1cio/
139,Marcus Vinícius Vieira de Sousa,Marquinhos,marcus-vinicius-vieira-de-sousa,https://lnb.com.br/atletas/marcus-vinicius-vieira-de-sousa/,https://lnb.com.br/wp-content/uploads/2016/10/11-MARQUINHOS-2-400x400.png,1984-05-31,Ala,Rio de Janeiro (RJ),200,105,11,1,17,success,0,https://lnb.com.br/atletas/marcus-vinicius-vieira-de-sousa/
140,Marvin Kilgore,Kilgore,marvin-kilgore,https://lnb.com.br/atletas/marvin-kilgore/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1984-08-08,Ala,,191,,10,1,1,success,0,https://lnb.com.br/atletas/marvin-kilgore/
141,Mateus Nascimento Siqueira Dos Santos,Mateus,mateus-nascimento-siqueira-dos-santos,https://lnb.com.br/atletas/mateus-nascimento-siqueira-dos-santos/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1990-11-14,Armador,,0,,4,1,3,success,0,https://lnb.com.br/atletas/mateus-nascimento-siqueira-dos-santos/
142,Matheus dos Prazeres Costa,Matheus,matheus-dos-prazeres-costa,https://lnb.com.br/atletas/matheus-dos-prazeres-costa/,https://lnb.com.br/wp-content/uploads/2015/12/Matheus.png,1980-04-01,Armador,Franca (SP),180,,6,1,8,success,0,https://lnb.com.br/atletas/matheus-dos-prazeres-costa/
143,Matheus Marin De Freitas,Matheus Freitas,matheus-marin-de-freitas,https://lnb.com.br/atletas/matheus-marin-de-freitas/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1990-05-29,,,0,,14,1,3,success,0,https://lnb.com.br/atletas/matheus-marin-de-freitas/
144,Murilo Becker da Rosa,Murilo,murilo-becker-da-rosa,https://lnb.com.br/atletas/murilo-becker-da-rosa/,https://lnb.com.br/wp-content/uploads/2016/10/murilo-site-400x304.png,1983-07-14,Pivô,Farroupilha (RS),208,115,21,1,12,success,0,https://lnb.com.br/atletas/murilo-becker-da-rosa/
145,Nilo Rodrigues da Costa Júnior,Nilo Jr.,nilo-rodrigues-da-costa-junior,https://lnb.com.br/atletas/nilo-rodrigues-da-costa-j%c3%banior/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1983-08-29,Ala,São Paulo (SP),197,90,7,1,1,success,0,https://lnb.com.br/atletas/nilo-rodrigues-da-costa-j%c3%banior/
146,Omar Kennedy Bertolin Pereira,Bertolin,omar-kennedy-bertolin-pereira,https://lnb.com.br/atletas/omar-kennedy-bertolin-pereira/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1985-02-13,Ala/Pivô,Vitória (ES),207,130,84,1,10,success,0,https://lnb.com.br/atletas/omar-kennedy-bertolin-pereira/
147,Otavio Augusto Troyano De Castro,Otávio,otavio-augusto-troyano-de-castro,https://lnb.com.br/atletas/otavio-augusto-troyano-de-castro/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1980-01-25,Armador,Poços de Caldas (MG),188,,7,1,4,success,0,https://lnb.com.br/atletas/otavio-augusto-troyano-de-castro/
148,Paulo Fernando Moreira De Castro,Paulão,paulo-fernando-moreira-de-castro,https://lnb.com.br/atletas/paulo-fernando-moreira-de-castro/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1979-06-07,Pivô,Carmo de Minas (MG),211,,20,1,4,success,0,https://lnb.com.br/atletas/paulo-fernando-moreira-de-castro/
149,Paulo Rogerio Nery,Paulo Nery,paulo-rogerio-nery,https://lnb.com.br/atletas/paulo-rogerio-nery/,https://lnb.com.br/wp-content/uploads/2017/01/PAULO-NERY-400x394.png,1981-03-17,Ala,São Paulo (SP),185,85,17,1,5,success,0,https://lnb.com.br/atletas/paulo-rogerio-nery/
150,Rafael Carlos Stabile Silva,R. Stabile,rafael-carlos-stabile-silva,https://lnb.com.br/atletas/rafael-carlos-stabile-silva/,https://lnb.com.br/wp-content/uploads/2016/10/RAFAEL-STABILLE-400x394.png,1988-07-25,Ala/Pivô,Araraquara (SP),196,100,17,1,13,success,0,https://lnb.com.br/atletas/rafael-carlos-stabile-silva/
151,Rafael De Souza Fusco,Fusco,rafael-de-souza-fusco,https://lnb.com.br/atletas/rafael-de-souza-fusco/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1978-08-19,Ala,São Paulo (SP),192,,11,1,5,success,0,https://lnb.com.br/atletas/rafael-de-souza-fusco/
152,Rafael Diogo da Silva,Rafinha,rafael-diogo-da-silva,https://lnb.com.br/atletas/rafael-diogo-da-silva/,https://lnb.com.br/wp-content/uploads/2016/10/Rafinha-BOT.png,1988-02-28,Armador,Nova Russa (CE),182,89,6,1,10,success,0,https://lnb.com.br/atletas/rafael-diogo-da-silva/
153,Rafael Donatti Alves Maia,Maia,rafael-donatti-alves-maia,https://lnb.com.br/atletas/rafael-donatti-alves-maia/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1991-10-14,Pivô,,201,,19,1,2,success,0,https://lnb.com.br/atletas/rafael-donatti-alves-maia/
154,Rafael Ferreira de Sousa,Mineiro,rafael-ferreira-de-sousa,https://lnb.com.br/atletas/rafael-ferreira-de-sousa/,https://lnb.com.br/wp-content/uploads/2016/10/CabeçãoSite_0004_Rafa-Mineiro-400x398.png,1988-06-03,Ala/Pivô,Uberaba (MG),208,103.7,12,1,18,success,0,https://lnb.com.br/atletas/rafael-ferreira-de-sousa/
